date,open,high,low,close,volume,preClose,changeRatio,thscode
2000-01-03,-8.0530803571429,-7.9852678571429,-8.0818303571429,-7.9902678571429,4784100,-8.0718303571429,8.8866189989786,AAPL
2000-01-04,-8.0230803571429,-8.0018303571429,-8.0862053571429,-8.0743303571429,4569000,-7.9902678571429,-8.411507191995,AAPL
2000-01-05,-8.0633928571429,-8.0024553571429,-8.0699553571429,-8.0612053571429,6949300,-8.0743303571429,1.433936497098,AAPL
2000-01-06,-8.0421428571429,-8.0343303571429,-8.1415178571429,-8.1415178571429,6857000,-8.0612053571429,-8.6502860989566,AAPL
2000-01-07,-8.1280803571429,-8.0877678571429,-8.1368303571429,-8.1012053571429,4113700,-8.1415178571429,4.753131908622,AAPL
2000-01-10,-8.0790178571429,-8.0768303571429,-8.1437053571429,-8.1168303571429,4509500,-8.1012053571429,-1.7587055926838,AAPL
2000-01-11,-8.1330803571429,-8.1024553571429,-8.1815178571429,-8.1615178571429,3941900,-8.1168303571429,-5.1199427139277,AAPL
2000-01-12,-8.1415178571429,-8.1368303571429,-8.2174553571429,-8.2112053571429,8714900,-8.1615178571429,-6.0,AAPL
2000-01-13,-8.1462053571429,-8.1080803571429,-8.1637053571429,-8.1258928571429,9220400,-8.2112053571429,10.959454034524,AAPL
2000-01-14,-8.0968303571429,-8.0768303571429,-8.1024553571429,-8.0927678571429,3485500,-8.1258928571429,3.8350217076701,AAPL
2000-01-18,-8.0877678571429,-8.0430803571429,-8.0927678571429,-8.0615178571429,4099800,-8.0927678571429,3.4843205574913,AAPL
2000-01-19,-8.0465178571429,-8.0187053571429,-8.0665178571429,-8.0380803571429,5336100,-8.0615178571429,2.5252525252525,AAPL
2000-01-20,-7.9583928571429,-7.9049553571429,-7.9762053571429,-7.9762053571429,16349400,-8.0380803571429,6.5024630541872,AAPL
2000-01-21,-7.9696428571429,-7.9696428571429,-8.0058928571429,-7.9958928571429,4427900,-7.9762053571429,-1.9426456984274,AAPL
2000-01-24,-8.0215178571429,-7.9830803571429,-8.0508928571429,-8.0408928571429,3937400,-7.9958928571429,-4.5283018867924,AAPL
2000-01-25,-8.0521428571429,-7.9796428571429,-8.0755803571429,-7.9874553571429,4439300,-8.0408928571429,5.6324110671937,AAPL
2000-01-26,-8.0074553571429,-7.9699553571429,-8.0096428571429,-8.0058928571429,3278200,-7.9874553571429,-1.8397256002495,AAPL
2000-01-27,-8.0180803571429,-7.9805803571429,-8.0343303571429,-8.0074553571429,3036900,-8.0058928571429,-0.15883100381195,AAPL
2000-01-28,-8.0237053571429,-7.9996428571429,-8.0912053571429,-8.0821428571429,3780000,-8.0074553571429,-7.6041998090996,AAPL
2000-01-31,-8.0877678571429,-8.0621428571429,-8.1458928571429,-8.0633928571429,6265000,-8.0821428571429,2.0661157024793,AAPL
2000-02-01,-8.0612053571429,-8.0521428571429,-8.0968303571429,-8.0946428571429,2839600,-8.0633928571429,-3.3738191632928,AAPL
2000-02-02,-8.0899553571429,-8.0777678571429,-8.1237053571429,-8.1074553571429,4144600,-8.0946428571429,-1.43156424581,AAPL
2000-02-03,-8.0940178571429,-8.0587053571429,-8.0946428571429,-8.0671428571429,4242800,-8.1074553571429,4.5696068012752,AAPL
2000-02-04,-8.0615178571429,-8.0074553571429,-8.0643303571429,-8.0252678571429,3797500,-8.0671428571429,4.5392953929539,AAPL
2000-02-07,-8.0252678571429,-7.9696428571429,-8.0437053571429,-7.9712053571429,3938100,-8.0252678571429,5.6059624108879,AAPL
2000-02-08,-7.9718303571429,-7.9527678571429,-7.9962053571429,-7.9640178571429,3648600,-7.9712053571429,0.70573795642836,AAPL
2000-02-09,-7.9705803571429,-7.9437053571429,-7.9855803571429,-7.9840178571429,2672900,-7.9640178571429,-1.9500304692261,AAPL
2000-02-10,-7.9818303571429,-7.9727678571429,-8.0152678571429,-7.9762053571429,2705200,-7.9840178571429,0.77688004972032,AAPL
2000-02-11,-7.9749553571429,-7.9705803571429,-8.0230803571429,-8.0187053571429,1895100,-7.9762053571429,-4.1936478569226,AAPL
2000-02-14,-8.0137053571429,-7.9549553571429,-8.0196428571429,-7.9555803571429,3281600,-8.0187053571429,6.5014483424525,AAPL
2000-02-15,-7.9605803571429,-7.9187053571429,-7.9612053571429,-7.9271428571429,4337000,-7.9555803571429,2.7500755515261,AAPL
2000-02-16,-7.9383928571429,-7.9349553571429,-7.9883928571429,-7.9705803571429,3377200,-7.9271428571429,-4.0882352941176,AAPL
2000-02-17,-7.9612053571429,-7.9583928571429,-7.9796428571429,-7.9640178571429,2584800,-7.9705803571429,0.64397424103036,AAPL
2000-02-18,-7.9662053571429,-7.9593303571429,-7.9996428571429,-7.9962053571429,2084300,-7.9640178571429,-3.1383302864107,AAPL
